-18.70127851249697; -185.67212866029445
-18.424191640378552; -118.06706114398423
-17.123422712933756; -73.77342209072981
-16.423008675078865; -183.4041599426215
-15.322358044164039; -28.779092702169635
-14.221707413249213; -175.21427290658062
-13.221115930599371; 9.331181638873886
-12.020406151419559; -167.5703783396092
-11.019814668769719; 37.722790030482315
-9.819104889589905; -158.83449883449885
-8.818513406940063; 60.472476241707
-7.617803627760253; -149.0066343912498
-6.617212145110411; 77.21624529316836
-5.416502365930601; -139.36076743769058
-4.415910883280759; 92.68603191680114
-3.2152011041009487; -128.62291554599244
-2.214609621451107; 107.60982607136452
-1.013899842271293; -116.42908373677608
-0.01330835962145116; 119.43966290120136
1.187401419558359; -103.68925945849026
2.187992902208201; 130.7235072619688
3.3887026813880112; -89.4934552626861
4.389294164037853; 141.0973641742873
5.590003943217667; -73.84167114936349
6.590595425867505; 148.92325623094854
7.7913052050473155; -53.82194728348577
8.791896687697161; 157.8411332257486
9.992606466876971; -27.79630625784472
10.99319794952681; 165.84902277209966
12.193907728706627; 5.6912318450779935
13.194499211356465; 174.03890980814055
14.19509069400631; 46.09467455621302
15.39580047318612; 182.59279182356107
15.695977917981075; 90.80539119000656
16.696569400630914; 134.18145956607492
16.996746845425868; 178.06469428007892
