Inclinazione del parallel plate [deg],Zero [deg]
7.2;-0.5
7.0;0.1
7.3;0.1
6.9;-0.5
7.3;0.3
7.3;0.0
7.0;0.1
7.1;0.0
7.3;0.0
7.1;-0.5
